Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S199748080,Chilean Tinamou,Nothoprocta perdicaria,165,1,CL-RM,Lo Barnechea,L16585931,"Camino a Farellones, Lo Barnechea CL-Metropolitana de Santiago -33.34644, -70.35803",-33.346441,-70.358033,2024-10-19,08:09 AM,eBird - Stationary Count,8,1,,,1,,"Solo oída, no vista"
S154259403,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),300,2,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2023-11-11,08:12 AM,eBird - Traveling Count,171,1,2.623,,17,,,"Santa Clara Valley Audubon Society field trip with Vinayak Hebbagil, Eve Meier and Shweta Shidhore leading. For more information about membership, field trips and classes, visit scvas.org"
S170587140,Ladder-backed Woodpecker,Dryobates scalaris,11299,1,US-AZ,Pima,L211809,Madera Canyon--Proctor Rd.,31.739938,-110.886147,2024-04-27,08:53 AM,eBird - Traveling Count,98,1,1.931,,6,,,"Patchy clouds, 58 F"
S170824758,Ladder-backed Woodpecker,Dryobates scalaris,11299,1,US-AZ,Pima,L284779,Mt. Lemmon--Gordon Hirabayashi RA (Prison Camp),32.3377823,-110.718673,2024-04-28,07:45 AM,eBird - Traveling Count,36,1,.966,,6,,,"Sunny, 57 F"
S171768235,Ladder-backed Woodpecker,Dryobates scalaris,11299,1,MX-MOR,Tepoztlán,L18546208,Morelos - Alrededores de Sitio Sagrado,18.9757038,-99.0547436,2024-05-03,07:20 AM,eBird - Traveling Count,104,1,1.1,,2,,Escuchada
S177364706,Hairy Woodpecker,Dryobates villosus,11314,1,US-CA,Mariposa,L2125641,Yosemite NP--Upper Yosemite Falls,37.7580942,-119.5990562,2024-05-25,10:32 AM,eBird - Traveling Count,165,0,4.74,,1,,,Trail from upper Yosemite falls to eagle peak
S167806963,Hairy Woodpecker,Dryobates villosus,11314,1,CA-ON,Peel,L359608,Mississauga--Erindale Park,43.5497923,-79.6556854,2024-04-08,07:17 PM,eBird - Traveling Count,45,1,3.05,,1
S167844042,Hairy Woodpecker,Dryobates villosus,11314,1,CA-ON,Peel,L30370784,Sherwood Forrest Neighborhood,43.5367272,-79.659462,2024-04-09,07:27 AM,eBird - Traveling Count,39,1,1.19,,1
S170824764,Hairy Woodpecker,Dryobates villosus,11314,1,US-AZ,Pima,L129068,Mt. Lemmon--Rose Canyon and Lake,32.3926274,-110.7024693,2024-04-28,08:57 AM,eBird - Traveling Count,150,1,3.219,,6,,,"Partly cloudy, 55 F"
S160073236,Hairy Woodpecker,Dryobates villosus,11314,1,US-CA,San Benito,L302299,Pinnacles NP,36.4891359,-121.1843199,2024-01-28,08:21 AM,eBird - Traveling Count,467,1,11.24,,4
S155611564,Hairy Woodpecker,Dryobates villosus,11314,1,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2023-12-02,09:09 AM,eBird - Traveling Count,167,1,2.19,,3
S158905200,Hairy Woodpecker,Dryobates villosus,11314,1,US-CA,San Mateo,L390260,Pulgas Ridge OSP,37.4804248,-122.2924823,2024-01-14,11:39 AM,eBird - Traveling Count,17,0,.39,,1
S154259403,Hairy Woodpecker,Dryobates villosus,11314,1,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2023-11-11,08:12 AM,eBird - Traveling Count,171,1,2.623,,17,,,"Santa Clara Valley Audubon Society field trip with Vinayak Hebbagil, Eve Meier and Shweta Shidhore leading. For more information about membership, field trips and classes, visit scvas.org"
S173221717,Hairy Woodpecker,Dryobates villosus,11314,1,US-CA,Sonoma,L31513921,"7700 Joyce Drive, Sebastopol, California, US (38.419, -122.839)",38.4189139,-122.8391088,2024-05-10,08:09 AM,eBird - Traveling Count,22,1,.65,,1
S171768259,Hairy Woodpecker,Dryobates villosus,11314,1,MX-MOR,Tepoztlán,L9950126,"Coajomulco - San Juan Tlacotenco, Morelos, MX (19.021, -99.125)",19.0205502,-99.1249897,2024-05-03,09:54 AM,eBird - Traveling Count,60,1,.28,,2
S171768281,Hairy Woodpecker (South Mexican),Dryobates villosus jardinii/sanctorum,11330,2,MX-MOR,Tepoztlán,L8145441,"Coajomulco - San Juan, Morelos, MX (19.026, -99.162)",19.0264937,-99.1616199,2024-05-03,11:40 AM,eBird - Traveling Count,19,1,.2,,2,,Subespecie esperada
S171944247,Hairy Woodpecker (South Mexican),Dryobates villosus jardinii/sanctorum,11330,2,MX-DIF,Tlalpan,L8636869,"Parque las Maravillas, Ciudad de México, MX (19.149, -99.173)",19.1490928,-99.17347,2024-05-03,02:50 PM,eBird - Traveling Count,47,1,.33,,2
S167844042,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,11337,1,CA-ON,Peel,L30370784,Sherwood Forrest Neighborhood,43.5367272,-79.659462,2024-04-09,07:27 AM,eBird - Traveling Count,39,1,1.19,,1
S171944247,Strickland's Woodpecker,Dryobates stricklandi,11348,1,MX-DIF,Tlalpan,L8636869,"Parque las Maravillas, Ciudad de México, MX (19.149, -99.173)",19.1490928,-99.17347,2024-05-03,02:50 PM,eBird - Traveling Count,47,1,.33,,2
S170587152,Arizona Woodpecker,Dryobates arizonae,11349,1,US-AZ,Santa Cruz,L268114,Madera Canyon--Santa Rita Lodge,31.7251514,-110.8801067,2024-04-27,10:40 AM,eBird - Stationary Count,20,1,,,6,,,"Patchy clouds, 59 F"
S198398308,Striped Woodpecker,Dryobates lignarius,11365,1,CL-RM,Colina,L9236260,Parque Quilapilún,-33.0922816,-70.7321478,2024-10-11,02:46 PM,eBird - Traveling Count,90,0,2.17,,1
S198994397,Striped Woodpecker,Dryobates lignarius,11365,1,CL-RM,Las Condes,L2405196,Parque Natural Aguas de Ramón,-33.4345214,-70.502851,2024-10-13,08:48 AM,eBird - Traveling Count,335,0,9.69,,1
S167923446,Pileated Woodpecker,Dryocopus pileatus,11647,1,CA-ON,Peel,L3120260,University of Toronto Mississauga,43.5542226,-79.6663997,2024-04-09,04:58 PM,eBird - Traveling Count,48,1,1.9,,1,,heard several loud drums down a cliff at the end of the UTM Nature trail and I wasn't able to get close enough to get a view of it
S165849468,Northern Flicker,Colaptes auratus,11785,1,US-CA,Alameda,L7891405,Coyote Hills Regional Park--Bayview Trail,37.5555213,-122.0973514,2024-03-24,11:37 AM,eBird - Traveling Count,22,1,.877,,2
S195264549,Northern Flicker,Colaptes auratus,11785,1,US-WA,King,L128530,Discovery Park,47.663868,-122.4215317,2024-09-15,09:16 AM,eBird - Traveling Count,179,1,4.2,,1
S195013430,Northern Flicker,Colaptes auratus,11785,1,US-CA,Mono,L2848834,Horseshoe Lake (MNO Co.),37.607443,-119.01724,2024-09-07,08:42 AM,eBird - Traveling Count,107,1,3.91,,2
S168071122,Northern Flicker,Colaptes auratus,11785,1,CA-ON,Peel,L160823,Mississauga--Rattray Marsh CA,43.516773,-79.6037,2024-04-10,05:13 PM,eBird - Traveling Count,48,0,2.42,,1
S170824764,Northern Flicker,Colaptes auratus,11785,1,US-AZ,Pima,L129068,Mt. Lemmon--Rose Canyon and Lake,32.3926274,-110.7024693,2024-04-28,08:57 AM,eBird - Traveling Count,150,1,3.219,,6,,,"Partly cloudy, 55 F"
S155611564,Northern Flicker,Colaptes auratus,11785,1,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2023-12-02,09:09 AM,eBird - Traveling Count,167,1,2.19,,3
S204217558,Northern Flicker,Colaptes auratus,11785,1,US-CA,Santa Clara,L4110180,Joseph D. Grant CP--Grant Lake,37.3436434,-121.7172099,2024-12-01,07:50 AM,eBird - Traveling Count,210,1,3.36,,2,,,,626996238
S176955499,Northern Flicker,Colaptes auratus,11785,1,US-CA,Tuolumne,L20253787,Hardin Flat Rd.--Sunset Inn,37.8090709,-119.8964464,2024-05-25,06:07 AM,eBird - Casual Observation,,0,,,1
S185470830,Northern Flicker (Yellow-shafted),Colaptes auratus auratus/luteus,11788,1,US-FL,Miami-Dade,L636248,Everglades NP--Nine Mile Pond,25.2538952,-80.7978237,2024-07-05,12:24 PM,eBird - Stationary Count,3,1,,,1
S168448531,Northern Flicker (Yellow-shafted),Colaptes auratus auratus/luteus,11788,1,CA-ON,Peel,L4047590,Mississauga--Ben Machree Park,43.5408026,-79.5884585,2024-04-13,09:10 AM,IBA Canada (protocol),45,1,1.6,,26,,,"Very windy but good visibility. Temperatures between 4 and 6 oC   This list is a summary of birds for the IBA WELO count and The Riverwood Conservancy sponsored bird walk at Ben Machree Park and surroundings. Some 26 birdwatchers challenged the winds on a walk along the lake,  A Harlequin Duck was a nice surprises photographers by Pat Hare.  Thanks for the help to Pat Hare, Trisha Kluge, Malcolm Stewart, Ken Li and Sandra Porifiro"
S171944247,Northern Flicker (Red-shafted),Colaptes auratus [cafer Group],11791,1,MX-DIF,Tlalpan,L8636869,"Parque las Maravillas, Ciudad de México, MX (19.149, -99.173)",19.1490928,-99.17347,2024-05-03,02:50 PM,eBird - Traveling Count,47,1,.33,,2
S198398135,Chimango Caracara,Daptrius chimango,11855,X,CL-RM,Lampa,L570658,SN Laguna Batuco,-33.2064427,-70.8279133,2024-10-11,08:23 AM,eBird - Traveling Count,119,0,2.1,,1
S198398422,Chimango Caracara,Daptrius chimango,11855,2,CL-RM,Lampa,L570658,SN Laguna Batuco,-33.2064427,-70.8279133,2024-10-11,10:44 AM,eBird - Traveling Count,147,0,2.32,,1
S198994397,Chimango Caracara,Daptrius chimango,11855,5,CL-RM,Las Condes,L2405196,Parque Natural Aguas de Ramón,-33.4345214,-70.502851,2024-10-13,08:48 AM,eBird - Traveling Count,335,0,9.69,,1
S197782095,Chimango Caracara,Daptrius chimango,11855,1,CL-RM,Providencia,L5274009,Plaza La Alcaldesa,-33.4361844,-70.6003922,2024-10-06,01:25 PM,eBird - Casual Observation,,0,,,1
S198994241,Chimango Caracara,Daptrius chimango,11855,1,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,03:13 PM,eBird - Traveling Count,117,0,3.35,,1
S199680323,Chimango Caracara,Daptrius chimango,11855,1,CL-LI,Rancagua,L37489200,"887 Pedro Aguirre Cerda, Rancagua, O'Higgins, CL (-34.163, -70.746)",-34.1625532,-70.7457884,2024-10-20,06:49 PM,eBird - Casual Observation,,0,,,1
S199105465,Chimango Caracara,Daptrius chimango,11855,1,CL-RM,Ñuñoa,L37371795,"5395 Avenida Echeñique, Ñuñoa, Región Metropolitana, CL (-33.446, -70.575)",-33.4464158,-70.5747796,2024-10-16,09:06 AM,eBird - Casual Observation,,0,,,1
S199524270,Mountain Caracara,Daptrius megalopterus,11859,1,CL-RM,Lo Barnechea,L37451574,"12320 Camino Valle Nevado, Lo Barnechea, Región Metropolitana, CL (-33.358, -70.253)",-33.3579552,-70.2531956,2024-10-19,11:54 AM,eBird - Stationary Count,4,1,,,2
S159001730,American Kestrel,Falco sparverius,11913,1,US-CA,Alameda,L216132,Coyote Hills Regional Park,37.553764,-122.0875025,2024-01-15,08:28 AM,eBird - Traveling Count,254,1,4.09,,3
S170824758,American Kestrel,Falco sparverius,11913,1,US-AZ,Pima,L284779,Mt. Lemmon--Gordon Hirabayashi RA (Prison Camp),32.3377823,-110.718673,2024-04-28,07:45 AM,eBird - Traveling Count,36,1,.966,,6,,,"Sunny, 57 F"
S166695330,American Kestrel,Falco sparverius,11913,2,US-CA,San Mateo,L381276,Don Edwards NWR--Ravenswood Salt Ponds R1/R2,37.498727,-122.1415758,2024-03-31,08:25 AM,eBird - Traveling Count,260,0,6.31,,2
S159001730,Merlin,Falco columbarius,11947,1,US-CA,Alameda,L216132,Coyote Hills Regional Park,37.553764,-122.0875025,2024-01-15,08:28 AM,eBird - Traveling Count,254,1,4.09,,3
S154259403,Merlin,Falco columbarius,11947,1,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2023-11-11,08:12 AM,eBird - Traveling Count,171,1,2.623,,17,,,"Santa Clara Valley Audubon Society field trip with Vinayak Hebbagil, Eve Meier and Shweta Shidhore leading. For more information about membership, field trips and classes, visit scvas.org"
S166301587,Merlin,Falco columbarius,11947,1,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2024-03-28,05:26 PM,eBird - Traveling Count,100,1,2.52,,3
S164344784,Peregrine Falcon,Falco peregrinus,11997,2,US-CA,Alameda,L1024893,Hayward Regional Shoreline--Mt. Trashmore,37.6442428,-122.1498156,2024-03-10,08:45 AM,eBird - Traveling Count,200,1,3.21,,3
S199524251,Peregrine Falcon,Falco peregrinus,11997,1,CL-RM,Lo Barnechea,L1066188,Farellones--Acantilados,-33.365983,-70.3065964,2024-10-19,09:19 AM,eBird - Traveling Count,77,1,2.23,,2
S183306505,Peregrine Falcon,Falco peregrinus,11997,1,US-CA,Marin,L27142125,Sausalito Harbor to GG Bridge,37.858678,-122.475268,2024-06-22,03:21 PM,eBird - Traveling Count,25,1,8.262,,28
S160073236,Peregrine Falcon,Falco peregrinus,11997,2,US-CA,San Benito,L302299,Pinnacles NP,36.4891359,-121.1843199,2024-01-28,08:21 AM,eBird - Traveling Count,467,1,11.24,,4
S185346075,Monk Parakeet,Myiopsitta monachus,12701,1,US-FL,Miami-Dade,L34306114,"100 21st Street, Miami Beach, Florida, US (25.796, -80.128)",25.7958312,-80.1278753,2024-07-04,05:45 PM,eBird - Stationary Count,2,1,,,1
S171944260,Monk Parakeet,Myiopsitta monachus,12701,8,MX-DIF,Xochimilco,L246858,Parque Ecológico de Xochimilco,19.2919773,-99.0963364,2024-05-03,04:25 PM,eBird - Traveling Count,48,1,1.92,,2
S199105465,Monk Parakeet (Monk),Myiopsitta monachus [monachus Group],12702,1,CL-RM,Ñuñoa,L37371795,"5395 Avenida Echeñique, Ñuñoa, Región Metropolitana, CL (-33.446, -70.575)",-33.4464158,-70.5747796,2024-10-16,09:06 AM,eBird - Casual Observation,,0,,,1
S199827532,Burrowing Parakeet (Chilean),Cyanoliseus patagonus bloxami,12965,28,CL-LI,Machalí,L6542160,Potreros anegados al costado del camino (Camino a RN Río Los Cipreses),-34.2462196,-70.4866384,2024-10-21,08:04 PM,eBird - Traveling Count,41,1,.22,,1
S179653911,Red-masked Parakeet,Psittacara erythrogenys,13079,2,US-CA,San Francisco,L21925760,Pier 30,37.7862782,-122.3855997,2024-06-05,07:04 PM,eBird - Casual Observation,,0,,,1
S199748080,Moustached Turca,Pteroptochos megapodius,14226,1,CL-RM,Lo Barnechea,L16585931,"Camino a Farellones, Lo Barnechea CL-Metropolitana de Santiago -33.34644, -70.35803",-33.346441,-70.358033,2024-10-19,08:09 AM,eBird - Stationary Count,8,1,,,1
S199524209,Moustached Turca,Pteroptochos megapodius,14226,3,CL-RM,Lo Barnechea,L16585896,"Camino a Farellones, Lo Barnechea CL-Metropolitana de Santiago -33.35665, -70.32855",-33.356649,-70.328545,2024-10-19,08:38 AM,eBird - Stationary Count,22,1,,,2
S199524285,Moustached Turca,Pteroptochos megapodius,14226,3,CL-RM,Lo Barnechea,L6057635,Camino a Farellones--Plazoleta Negra,-33.3520484,-70.329296,2024-10-19,01:26 PM,eBird - Traveling Count,10,1,.26,,2
S199524262,Rufous-banded Miner,Geositta rufipennis,14446,2,CL-RM,Lo Barnechea,L5067776,Camino Valle Nevado--Plaza de los Pumas,-33.3598718,-70.2904201,2024-10-19,10:56 AM,eBird - Traveling Count,35,1,.39,,2
S199524278,Rufous-banded Miner,Geositta rufipennis,14446,4,CL-RM,Lo Barnechea,L1030452,Camino a La Parva--Vegas y Pastizales,-33.3442243,-70.299046,2024-10-19,12:42 PM,eBird - Traveling Count,27,1,.32,,2
S199524251,Rufous-banded Miner,Geositta rufipennis,14446,10,CL-RM,Lo Barnechea,L1066188,Farellones--Acantilados,-33.365983,-70.3065964,2024-10-19,09:19 AM,eBird - Traveling Count,77,1,2.23,,2
S198398422,Wren-like Rushbird,Phleocryptes melanops,14908,5,CL-RM,Lampa,L570658,SN Laguna Batuco,-33.2064427,-70.8279133,2024-10-11,10:44 AM,eBird - Traveling Count,147,0,2.32,,1
S198994043,Wren-like Rushbird,Phleocryptes melanops,14908,1,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,11:03 AM,eBird - Traveling Count,164,0,2.13,,1,,,,625246708
S199524262,Scale-throated Earthcreeper,Upucerthia dumetaria,14918,1,CL-RM,Lo Barnechea,L5067776,Camino Valle Nevado--Plaza de los Pumas,-33.3598718,-70.2904201,2024-10-19,10:56 AM,eBird - Traveling Count,35,1,.39,,2
S199524251,Scale-throated Earthcreeper,Upucerthia dumetaria,14918,2,CL-RM,Lo Barnechea,L1066188,Farellones--Acantilados,-33.365983,-70.3065964,2024-10-19,09:19 AM,eBird - Traveling Count,77,1,2.23,,2
S198994241,Buff-winged Cinclodes,Cinclodes fuscus,14932,1,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,03:13 PM,eBird - Traveling Count,117,0,3.35,,1
S199524278,Gray-flanked Cinclodes,Cinclodes oustaleti,14949,2,CL-RM,Lo Barnechea,L1030452,Camino a La Parva--Vegas y Pastizales,-33.3442243,-70.299046,2024-10-19,12:42 PM,eBird - Traveling Count,27,1,.32,,2
S199524285,Plain-mantled Tit-Spinetail,Leptasthenura aegithaloides,15167,2,CL-RM,Lo Barnechea,L6057635,Camino a Farellones--Plazoleta Negra,-33.3520484,-70.329296,2024-10-19,01:26 PM,eBird - Traveling Count,10,1,.26,,2
S199524278,Plain-mantled Tit-Spinetail,Leptasthenura aegithaloides,15167,1,CL-RM,Lo Barnechea,L1030452,Camino a La Parva--Vegas y Pastizales,-33.3442243,-70.299046,2024-10-19,12:42 PM,eBird - Traveling Count,27,1,.32,,2
S199524262,Cordilleran Canastero,Asthenes modesta,15266,1,CL-RM,Lo Barnechea,L5067776,Camino Valle Nevado--Plaza de los Pumas,-33.3598718,-70.2904201,2024-10-19,10:56 AM,eBird - Traveling Count,35,1,.39,,2
S199524262,Sharp-billed Canastero,Asthenes pyrrholeuca,15273,2,CL-RM,Lo Barnechea,L5067776,Camino Valle Nevado--Plaza de los Pumas,-33.3598718,-70.2904201,2024-10-19,10:56 AM,eBird - Traveling Count,35,1,.39,,2
S199524278,Sharp-billed Canastero,Asthenes pyrrholeuca,15273,2,CL-RM,Lo Barnechea,L1030452,Camino a La Parva--Vegas y Pastizales,-33.3442243,-70.299046,2024-10-19,12:42 PM,eBird - Traveling Count,27,1,.32,,2
S198994397,Dusky-tailed Canastero,Pseudasthenes humicola,15375,1,CL-RM,Las Condes,L2405196,Parque Natural Aguas de Ramón,-33.4345214,-70.502851,2024-10-13,08:48 AM,eBird - Traveling Count,335,0,9.69,,1
S199524262,Rufous-tailed Plantcutter,Phytotoma rara,15724,1,CL-RM,Lo Barnechea,L5067776,Camino Valle Nevado--Plaza de los Pumas,-33.3598718,-70.2904201,2024-10-19,10:56 AM,eBird - Traveling Count,35,1,.39,,2
S199524209,Rufous-tailed Plantcutter,Phytotoma rara,15724,1,CL-RM,Lo Barnechea,L16585896,"Camino a Farellones, Lo Barnechea CL-Metropolitana de Santiago -33.35665, -70.32855",-33.356649,-70.328545,2024-10-19,08:38 AM,eBird - Stationary Count,22,1,,,2
S199524278,Rufous-tailed Plantcutter,Phytotoma rara,15724,1,CL-RM,Lo Barnechea,L1030452,Camino a La Parva--Vegas y Pastizales,-33.3442243,-70.299046,2024-10-19,12:42 PM,eBird - Traveling Count,27,1,.32,,2
S198994043,Rufous-tailed Plantcutter,Phytotoma rara,15724,4,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,11:03 AM,eBird - Traveling Count,164,0,2.13,,1,,,,625246687
S198398422,Many-colored Rush Tyrant,Tachuris rubrigastra,16033,6,CL-RM,Lampa,L570658,SN Laguna Batuco,-33.2064427,-70.8279133,2024-10-11,10:44 AM,eBird - Traveling Count,147,0,2.32,,1
S198994043,Many-colored Rush Tyrant,Tachuris rubrigastra,16033,1,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,11:03 AM,eBird - Traveling Count,164,0,2.13,,1
S198994397,Tufted Tit-Tyrant,Anairetes parulus,16441,1,CL-RM,Las Condes,L2405196,Parque Natural Aguas de Ramón,-33.4345214,-70.502851,2024-10-13,08:48 AM,eBird - Traveling Count,335,0,9.69,,1
S171768271,Greenish Elaenia (West Mexico),Myiopagis viridicata minima/jaliscensis,16505,1,MX-MOR,Tepoztlán,L12532615,"Antigua Vía del Tren, Coajomulco - Tlacotenco, Morelos, MX (19.026, -99.156)",19.0257547,-99.1563246,2024-05-03,11:18 AM,eBird - Traveling Count,17,1,.13,,2
S171768259,Greenish Elaenia (West Mexico),Myiopagis viridicata minima/jaliscensis,16505,1,MX-MOR,Tepoztlán,L9950126,"Coajomulco - San Juan Tlacotenco, Morelos, MX (19.021, -99.125)",19.0205502,-99.1249897,2024-05-03,09:54 AM,eBird - Traveling Count,60,1,.28,,2
S171768235,Greenish Elaenia (West Mexico),Myiopagis viridicata minima/jaliscensis,16505,2,MX-MOR,Tepoztlán,L18546208,Morelos - Alrededores de Sitio Sagrado,18.9757038,-99.0547436,2024-05-03,07:20 AM,eBird - Traveling Count,104,1,1.1,,2
S199524262,White-crested Elaenia,Elaenia albiceps,16544,2,CL-RM,Lo Barnechea,L5067776,Camino Valle Nevado--Plaza de los Pumas,-33.3598718,-70.2904201,2024-10-19,10:56 AM,eBird - Traveling Count,35,1,.39,,2
S199524209,White-crested Elaenia,Elaenia albiceps,16544,2,CL-RM,Lo Barnechea,L16585896,"Camino a Farellones, Lo Barnechea CL-Metropolitana de Santiago -33.35665, -70.32855",-33.356649,-70.328545,2024-10-19,08:38 AM,eBird - Stationary Count,22,1,,,2
S199524285,White-crested Elaenia,Elaenia albiceps,16544,1,CL-RM,Lo Barnechea,L6057635,Camino a Farellones--Plazoleta Negra,-33.3520484,-70.329296,2024-10-19,01:26 PM,eBird - Traveling Count,10,1,.26,,2
S198994397,White-crested Elaenia (Chilean),Elaenia albiceps chilensis,16550,6,CL-RM,Las Condes,L2405196,Parque Natural Aguas de Ramón,-33.4345214,-70.502851,2024-10-13,08:48 AM,eBird - Traveling Count,335,0,9.69,,1
S198994043,White-crested Elaenia (Chilean),Elaenia albiceps chilensis,16550,4,CL-VS,Quintero,L504548,Estero Mantagua,-32.8844165,-71.5067482,2024-10-12,11:03 AM,eBird - Traveling Count,164,0,2.13,,1
S199973075,White-crested Elaenia (Chilean),Elaenia albiceps chilensis,16550,4,CL-LI,Rancagua,L37489200,"887 Pedro Aguirre Cerda, Rancagua, O'Higgins, CL (-34.163, -70.746)",-34.1625532,-70.7457884,2024-10-23,10:33 AM,eBird - Traveling Count,4,0,.1,,1
S199104068,White-crested Elaenia (Chilean),Elaenia albiceps chilensis,16550,1,CL-RM,Ñuñoa,L37371795,"5395 Avenida Echeñique, Ñuñoa, Región Metropolitana, CL (-33.446, -70.575)",-33.4464158,-70.5747796,2024-10-16,08:50 AM,eBird - Casual Observation,,0,,,1
S171768271,Tufted Flycatcher (Mexican),Mitrephanes phaeocercus phaeocercus/tenuirostris,16717,2,MX-MOR,Tepoztlán,L12532615,"Antigua Vía del Tren, Coajomulco - Tlacotenco, Morelos, MX (19.026, -99.156)",19.0257547,-99.1563246,2024-05-03,11:18 AM,eBird - Traveling Count,17,1,.13,,2
S171768259,Tufted Flycatcher (Mexican),Mitrephanes phaeocercus phaeocercus/tenuirostris,16717,2,MX-MOR,Tepoztlán,L9950126,"Coajomulco - San Juan Tlacotenco, Morelos, MX (19.021, -99.125)",19.0205502,-99.1249897,2024-05-03,09:54 AM,eBird - Traveling Count,60,1,.28,,2
S171768281,Tufted Flycatcher (Mexican),Mitrephanes phaeocercus phaeocercus/tenuirostris,16717,2,MX-MOR,Tepoztlán,L8145441,"Coajomulco - San Juan, Morelos, MX (19.026, -99.162)",19.0264937,-99.1616199,2024-05-03,11:40 AM,eBird - Traveling Count,19,1,.2,,2
S170824764,Greater Pewee,Contopus pertinax,16725,2,US-AZ,Pima,L129068,Mt. Lemmon--Rose Canyon and Lake,32.3926274,-110.7024693,2024-04-28,08:57 AM,eBird - Traveling Count,150,1,3.219,,6,,,"Partly cloudy, 55 F"
S171944247,Greater Pewee,Contopus pertinax,16725,1,MX-DIF,Tlalpan,L8636869,"Parque las Maravillas, Ciudad de México, MX (19.149, -99.173)",19.1490928,-99.17347,2024-05-03,02:50 PM,eBird - Traveling Count,47,1,.33,,2
S174510998,Western Wood-Pewee,Contopus sordidulus,16745,1,US-CA,Sonoma,L2192531,Laguna de Santa Rosa Trail-- including Kelly Pond and Laguna Wetlands Preserve,38.4096167,-122.8124285,2024-05-11,10:47 AM,eBird - Traveling Count,62,1,1.625,,2,,,,619037692
S171768259,Western Wood-Pewee,Contopus sordidulus,16745,1,MX-MOR,Tepoztlán,L9950126,"Coajomulco - San Juan Tlacotenco, Morelos, MX (19.021, -99.125)",19.0205502,-99.1249897,2024-05-03,09:54 AM,eBird - Traveling Count,60,1,.28,,2
S171768235,Western Wood-Pewee,Contopus sordidulus,16745,3,MX-MOR,Tepoztlán,L18546208,Morelos - Alrededores de Sitio Sagrado,18.9757038,-99.0547436,2024-05-03,07:20 AM,eBird - Traveling Count,104,1,1.1,,2
S171944247,White-throated Flycatcher,Empidonax albigularis,16792,2,MX-DIF,Tlalpan,L8636869,"Parque las Maravillas, Ciudad de México, MX (19.149, -99.173)",19.1490928,-99.17347,2024-05-03,02:50 PM,eBird - Traveling Count,47,1,.33,,2
S171768235,Least Flycatcher,Empidonax minimus,16796,1,MX-MOR,Tepoztlán,L18546208,Morelos - Alrededores de Sitio Sagrado,18.9757038,-99.0547436,2024-05-03,07:20 AM,eBird - Traveling Count,104,1,1.1,,2
S170824764,Hammond's Flycatcher,Empidonax hammondii,16797,1,US-AZ,Pima,L129068,Mt. Lemmon--Rose Canyon and Lake,32.3926274,-110.7024693,2024-04-28,08:57 AM,eBird - Traveling Count,150,1,3.219,,6,,,"Partly cloudy, 55 F"
S170587140,Dusky Flycatcher,Empidonax oberholseri,16799,1,US-AZ,Pima,L211809,Madera Canyon--Proctor Rd.,31.739938,-110.886147,2024-04-27,08:53 AM,eBird - Traveling Count,98,1,1.931,,6,,,"Patchy clouds, 58 F"
S171768235,Dusky Flycatcher,Empidonax oberholseri,16799,1,MX-MOR,Tepoztlán,L18546208,Morelos - Alrededores de Sitio Sagrado,18.9757038,-99.0547436,2024-05-03,07:20 AM,eBird - Traveling Count,104,1,1.1,,2
S170824764,Western Flycatcher,Empidonax difficilis,16808,1,US-AZ,Pima,L129068,Mt. Lemmon--Rose Canyon and Lake,32.3926274,-110.7024693,2024-04-28,08:57 AM,eBird - Traveling Count,150,1,3.219,,6,,,"Partly cloudy, 55 F"
S177365407,Western Flycatcher,Empidonax difficilis,16808,X,US-CA,Santa Clara,L279577,Henry Coe SP--NW Region (HQ and trails access) (SCL Co.),37.1878496,-121.5463497,2024-05-19,08:05 AM,eBird - Traveling Count,180,0,3.,,1
S174510998,Western Flycatcher,Empidonax difficilis,16808,1,US-CA,Sonoma,L2192531,Laguna de Santa Rosa Trail-- including Kelly Pond and Laguna Wetlands Preserve,38.4096167,-122.8124285,2024-05-11,10:47 AM,eBird - Traveling Count,62,1,1.625,,2
